Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-04-11,33.2,20.4,24.8,10.8,0.0,68.0,Partly cloudy,8.0
2023-04-12,27.2,21.5,24.1,10.8,2.3,78.0,Light rain shower,6.0
2023-04-13,36.2,22.2,26.9,11.2,0.8,76.0,Light rain shower,8.0
2023-04-14,34.1,21.7,26.6,10.1,0.4,72.0,Mist,7.0
2023-04-15,28.1,20.9,25.2,8.6,9.1,73.0,Light rain shower,6.0
2023-04-16,35.0,22.4,26.6,10.8,0.1,66.0,Thundery outbreaks possible,8.0
2023-04-17,34.5,21.3,26.1,11.2,0.0,67.0,Mist,7.0
2023-04-18,40.6,23.6,29.6,11.5,0.1,64.0,Cloudy,9.0
2023-04-19,41.5,23.9,30.4,10.1,0.0,56.0,Partly cloudy,10.0
2023-04-20,41.2,23.8,31.4,8.3,0.0,45.0,Sunny,10.0
2023-04-21,41.9,24.3,31.4,11.5,0.0,40.0,Sunny,10.0
2023-04-22,40.8,24.5,30.6,13.0,0.0,44.0,Sunny,10.0
2023-04-23,36.5,21.7,27.3,10.1,0.2,58.0,Partly cloudy,9.0
2023-04-24,33.4,22.1,26.3,12.2,1.1,68.0,Patchy rain possible,7.0
2023-04-25,34.2,22.8,26.9,11.9,2.8,74.0,Patchy light rain with thunder,7.0
2023-04-26,22.4,15.2,19.0,6.5,4.9,87.0,Light rain shower,5.0
2023-04-27,28.7,17.0,21.5,9.7,5.4,77.0,Patchy rain possible,6.0
2023-04-28,29.7,21.8,24.6,10.1,0.6,75.0,Patchy rain possible,6.0
2023-04-29,24.5,15.8,21.3,9.0,37.8,87.0,Moderate or heavy rain shower,5.0
2023-04-30,25.1,18.1,20.8,8.3,2.6,77.0,Light rain shower,6.0
2023-05-01,24.9,18.0,21.1,7.6,5.5,86.0,Light rain shower,5.0
2023-05-02,26.8,19.3,22.8,7.9,5.7,80.0,Light rain shower,6.0
2023-05-03,28.9,21.1,24.1,9.4,5.2,80.0,Patchy rain possible,6.0
2023-05-04,36.8,23.0,28.1,6.1,0.0,62.0,Partly cloudy,9.0
2023-05-05,40.2,24.4,30.5,5.4,0.0,56.0,Sunny,10.0
2023-05-06,39.4,24.9,31.1,7.9,0.0,49.0,Sunny,9.0
2023-05-07,37.6,25.7,30.5,11.2,0.9,63.0,Patchy rain possible,8.0
