Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-01-14,31.9,18.7,23.5,14.4,0.0,71.0,Overcast,7.0
2023-01-15,21.0,12.2,17.3,27.4,0.0,70.0,Overcast,5.0
2023-01-16,12.7,10.8,11.8,25.6,0.1,55.0,Overcast,3.0
2023-01-17,14.5,10.4,12.6,12.6,0.0,61.0,Overcast,3.0
2023-01-18,16.4,11.7,13.6,12.6,0.0,62.0,Overcast,4.0
2023-01-19,16.8,9.3,13.2,11.5,0.0,53.0,Overcast,4.0
2023-01-20,19.6,12.4,15.4,10.8,0.0,52.0,Overcast,4.0
2023-01-21,19.3,12.2,15.7,6.7,0.0,72.0,Overcast,4.0
2023-01-22,19.5,14.7,17.4,6.8,0.2,89.0,Patchy rain possible,4.0
2023-01-23,21.9,16.8,19.3,18.3,0.7,84.0,Patchy rain possible,5.0
2023-01-24,17.2,11.2,14.4,35.3,0.1,51.0,Overcast,4.0
2023-01-25,19.5,7.6,13.6,18.7,0.0,47.0,Sunny,5.0
2023-01-26,18.9,11.7,15.6,11.2,0.2,71.0,Overcast,4.0
2023-01-27,17.6,12.4,14.5,30.6,0.5,58.0,Overcast,4.0
2023-01-28,20.0,11.1,14.5,17.6,0.0,30.0,Partly cloudy,6.0
2023-01-29,21.1,7.9,14.4,14.0,0.0,26.0,Sunny,6.0
2023-01-30,22.5,8.6,15.4,15.2,0.0,37.0,Sunny,6.0
2023-01-31,24.2,9.6,16.2,18.7,0.0,61.0,Overcast,5.0
2023-02-01,21.3,14.1,18.1,7.9,0.0,75.0,Overcast,5.0
2023-02-02,23.2,18.9,20.8,8.6,3.2,77.0,Patchy rain possible,5.0
2023-02-03,21.4,19.8,20.4,4.3,5.1,87.0,Moderate rain at times,5.0
2023-02-04,21.2,19.3,20.0,9.7,3.4,89.0,Patchy rain possible,5.0
2023-02-05,21.3,19.8,20.3,10.8,4.5,91.0,Patchy rain possible,5.0
2023-02-06,22.9,20.1,21.2,17.9,1.7,88.0,Patchy rain possible,5.0
2023-02-07,23.8,20.5,21.9,17.3,1.6,85.0,Patchy rain possible,5.0
2023-02-08,22.7,21.0,21.9,13.3,2.7,85.0,Patchy rain possible,5.0
2023-02-09,23.2,21.7,22.3,11.5,0.3,84.0,Patchy rain possible,5.0
2023-02-10,24.1,21.2,22.2,17.3,0.4,87.0,Patchy rain possible,5.0
2023-02-11,25.9,22.0,23.3,24.1,1.0,86.0,Patchy rain possible,6.0
2023-02-12,28.1,21.7,24.2,19.8,0.0,85.0,Overcast,6.0
2023-02-13,27.7,20.7,23.6,15.1,0.0,84.0,Overcast,6.0
2023-02-14,20.3,14.8,16.7,29.5,0.3,75.0,Patchy rain possible,5.0
2023-02-15,17.1,14.7,15.4,13.7,0.0,67.0,Overcast,4.0
2023-02-16,17.7,15.0,16.2,8.6,0.0,65.0,Overcast,4.0
2023-02-17,22.3,15.0,18.7,12.6,0.0,65.0,Overcast,5.0
