Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-12-15,19.2,7.0,12.4,7.9,0.0,60.0,Sunny,5.0
2022-12-16,17.7,8.5,13.4,9.5,0.0,67.0,Overcast,4.0
2022-12-17,14.1,9.1,11.5,21.0,0.0,49.0,Overcast,3.0
2022-12-18,14.5,6.0,9.9,11.1,0.0,39.0,Partly cloudy,4.0
2022-12-19,18.4,4.8,11.3,7.6,0.0,43.0,Sunny,5.0
2022-12-20,16.8,7.1,11.9,6.8,0.0,64.0,Overcast,4.0
2022-12-21,20.7,10.9,14.2,9.1,0.0,56.0,Partly cloudy,6.0
2022-12-22,20.8,9.5,14.5,6.1,0.0,55.0,Partly cloudy,6.0
2022-12-23,19.7,11.9,15.4,7.9,0.0,43.0,Overcast,4.0
2022-12-24,20.4,10.9,14.6,6.5,0.0,45.0,Partly cloudy,6.0
2022-12-25,19.5,9.6,14.4,12.6,0.0,57.0,Partly cloudy,5.0
2022-12-26,15.7,11.2,14.0,3.6,0.3,84.0,Overcast,4.0
2022-12-27,17.5,13.3,15.1,7.6,0.2,84.0,Overcast,4.0
2022-12-28,14.3,9.3,11.3,12.2,1.7,90.0,Patchy rain possible,3.0
2022-12-29,9.5,7.9,8.6,8.5,0.3,91.0,Overcast,2.0
2022-12-30,10.6,7.1,9.1,7.2,0.0,86.0,Overcast,3.0
2022-12-31,14.3,9.8,11.7,6.1,0.0,65.0,Overcast,3.0
2023-01-01,18.1,7.8,13.0,4.3,0.0,63.0,Partly cloudy,5.0
2023-01-02,17.7,9.4,13.9,7.1,0.6,63.0,Patchy rain possible,4.0
2023-01-03,19.0,12.8,15.1,7.5,0.0,58.0,Partly cloudy,5.0
2023-01-04,19.4,13.7,15.7,7.9,0.0,62.0,Overcast,4.0
2023-01-05,16.7,11.9,14.3,2.5,0.0,81.0,Overcast,4.0
2023-01-06,19.8,12.6,15.4,16.0,0.0,62.0,Partly cloudy,5.0
2023-01-07,22.5,9.3,15.6,6.1,0.0,49.0,Sunny,6.0
