Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-12-08,18.8,17.0,17.9,11.2,0.0,77.0,Overcast,4.0
2022-12-09,20.1,16.8,18.3,9.0,0.1,79.0,Overcast,5.0
2022-12-10,19.5,17.6,18.5,11.5,0.5,83.0,Overcast,4.0
2022-12-11,19.6,17.2,18.2,11.2,1.1,78.0,Patchy rain possible,4.0
2022-12-12,18.6,15.8,16.9,11.2,0.0,71.0,Overcast,4.0
2022-12-13,19.0,13.4,16.9,9.7,0.0,70.0,Cloudy,4.0
2022-12-14,20.8,13.9,17.1,15.8,0.0,59.0,Partly cloudy,6.0
2022-12-15,21.8,12.7,16.8,8.6,0.0,69.0,Sunny,6.0
2022-12-16,20.6,14.3,17.5,14.8,0.0,75.0,Overcast,5.0
2022-12-17,17.6,14.3,15.6,27.4,0.0,51.0,Overcast,4.0
2022-12-18,18.0,12.7,14.7,22.0,0.0,37.0,Overcast,4.0
2022-12-19,19.4,10.7,14.9,11.9,0.0,55.0,Partly cloudy,5.0
2022-12-20,22.1,12.8,17.0,16.2,0.0,72.0,Overcast,5.0
2022-12-21,20.8,15.1,17.3,19.1,0.4,54.0,Overcast,5.0
2022-12-22,23.1,13.3,17.4,12.2,0.0,62.0,Sunny,6.0
2022-12-23,22.6,15.1,18.9,18.7,0.0,66.0,Partly cloudy,6.0
2022-12-24,20.4,16.6,18.9,14.8,0.0,68.0,Overcast,5.0
2022-12-25,22.2,14.1,18.5,14.9,0.0,68.0,Cloudy,5.0
2022-12-26,20.6,16.8,19.0,10.8,0.8,80.0,Patchy rain possible,5.0
2022-12-27,20.6,17.6,19.0,10.8,1.4,83.0,Patchy rain possible,5.0
2022-12-28,20.8,13.8,17.8,25.9,12.5,84.0,Moderate or heavy rain shower,5.0
2022-12-29,14.9,12.5,13.3,18.4,0.0,78.0,Overcast,3.0
2022-12-30,15.4,12.3,13.5,16.2,0.0,68.0,Overcast,4.0
2022-12-31,20.4,14.1,16.5,14.0,0.0,65.0,Partly cloudy,6.0
2023-01-01,20.9,13.5,17.0,10.4,0.0,67.0,Partly cloudy,6.0
2023-01-02,19.3,16.1,18.0,8.3,0.0,64.0,Overcast,4.0
2023-01-03,19.4,16.8,17.8,11.0,0.0,61.0,Overcast,4.0
2023-01-04,20.1,17.3,18.5,9.7,0.0,74.0,Overcast,5.0
2023-01-05,19.2,16.9,18.3,13.3,0.0,79.0,Overcast,4.0
2023-01-06,23.2,16.8,19.7,23.0,0.0,67.0,Partly cloudy,6.0
2023-01-07,21.6,16.6,19.0,10.4,0.0,53.0,Overcast,5.0
